fecha,apertura,maximo,minimo,cierre,cierre_ajustado,volumen
2021-09-23,22.1400,22.5350,21.8900,22.4820,22.3834,248555000
2021-09-24,22.0700,22.1490,21.8610,22.0810,21.9842,217655000
2021-09-27,21.7100,21.7990,21.3250,21.6600,21.5650,245215000
2021-09-28,21.2140,21.4190,20.6510,20.6990,20.6082,343069000
2021-09-29,20.9400,21.0170,20.4670,20.5170,20.4270,218394000
2021-09-30,20.7680,21.0660,20.6880,20.7160,20.6252,221009000
2021-10-01,20.7500,20.8590,20.2030,20.7420,20.6510,240978000
2021-10-04,20.5040,20.5420,19.5550,19.7320,19.6455,345635000
2021-10-05,19.9500,20.6480,19.8540,20.4510,20.3613,279282000
2021-10-06,20.1200,20.7200,20.0800,20.7000,20.6092,297202000
2021-10-07,21.0920,21.3220,20.9720,21.0750,20.9826,256919000
2021-10-08,21.1010,21.2060,20.7750,20.8310,20.7396,151258000
2021-10-11,20.5750,21.0630,20.5110,20.6950,20.6042,163388000
2021-10-12,20.8280,21.0570,20.5280,20.6710,20.5804,162134000
2021-10-13,20.9180,20.9900,20.7130,20.9390,20.8472,180652000
2021-10-14,21.2880,21.7550,21.1220,21.7460,21.6506,243589000
2021-10-15,21.8100,21.9310,21.6620,21.8620,21.7661,226994000
2021-10-18,21.7490,22.2910,21.6440,22.2220,22.1246,189494000
2021-10-19,22.2760,22.3790,22.0370,22.2900,22.1923,161473000
2021-10-20,22.3050,22.4330,21.9820,22.1030,22.0061,146276000
2021-10-21,22.0970,22.7110,22.0830,22.6920,22.5925,187590000
2021-10-22,22.8230,23.1300,22.5610,22.7260,22.6263,249384000
2021-10-25,22.9730,23.3550,22.7700,23.1660,23.0644,230235000
2021-10-26,23.9890,25.2590,23.9240,24.7170,24.6086,485898000
2021-10-27,24.4740,25.0900,24.2820,24.4510,24.3438,245990000
2021-10-28,24.8780,24.9500,24.5230,24.9410,24.8316,234204000
2021-10-29,25.0010,25.7090,25.0000,25.5670,25.4549,292503000
2021-11-01,25.6490,25.8940,25.2270,25.8270,25.7137,265740000
2021-11-02,25.8220,26.6780,25.8000,26.4010,26.2852,294112000
2021-11-03,26.6700,26.7840,26.2350,26.5980,26.4814,239910000
2021-11-04,27.2290,31.3650,27.1180,29.8010,29.6703,1153631000
2021-11-05,30.1870,31.4000,29.4100,29.7520,29.6215,851260000
2021-11-08,30.1490,31.1000,29.9070,30.8040,30.6689,503101000
2021-11-09,32.2820,32.3100,29.9640,30.6570,30.5226,646746000
2021-11-10,29.3560,30.8500,28.7780,29.4590,29.3298,636206000
2021-11-11,30.4680,30.5900,29.7770,30.3900,30.2567,332172000
2021-11-12,30.0100,30.6800,29.6300,30.3900,30.2567,413054000
2021-11-15,30.5520,30.6440,29.2470,30.0250,29.8933,384909000
2021-11-16,29.7590,30.3900,29.7060,30.2030,30.0706,264484000
2021-11-17,30.4180,30.5090,28.8000,29.2610,29.1327,428508000
2021-11-18,32.3670,32.7600,31.3210,31.6750,31.5361,781711000
2021-11-19,32.2430,33.0880,31.9050,32.9850,32.8404,533867000
2021-11-22,33.5170,34.6470,31.9000,31.9560,31.8159,754335000
2021-11-23,31.5350,32.3600,30.8800,31.7460,31.6068,532163000
2021-11-24,31.4610,32.8550,30.9280,32.6740,32.5307,435162000
2021-11-26,32.6000,32.7100,31.3500,31.5030,31.3649,283069000
2021-11-29,32.3660,33.4120,32.0360,33.3760,33.2296,454964000
2021-11-30,33.1690,33.3530,31.8640,32.6760,32.5327,622066000
2021-12-01,33.2190,33.2890,31.3800,31.4350,31.3010,484368000
2021-12-02,31.2140,32.4780,31.0250,32.1260,31.9890,472890000
2021-12-03,32.0000,32.1290,30.1300,30.6930,30.5621,544325000
2021-12-06,29.8800,30.2410,28.0380,30.0370,29.9089,658938000
2021-12-07,30.9570,32.4490,30.6510,32.4270,32.2887,593053000
2021-12-08,31.9990,32.2900,31.4210,31.8260,31.6903,475551000
2021-12-09,31.7340,32.2050,30.4280,30.4900,30.3600,488507000
2021-12-10,31.1500,31.3050,29.8610,30.1980,30.0693,488825000
2021-12-13,30.2490,30.2940,28.1160,28.1610,28.0409,598344000
2021-12-14,27.6990,28.6780,27.2500,28.3370,28.2162,667035000
2021-12-15,28.4000,30.5000,27.8380,30.4590,30.3291,698297000
2021-12-16,31.1520,31.1600,28.0930,28.3870,28.2660,707366000
2021-12-17,27.9850,28.9220,27.7600,27.8010,27.6825,713758000
2021-12-20,27.3050,28.1440,27.1450,27.7190,27.6008,461847000
2021-12-21,28.3740,29.1200,27.4010,29.0750,28.9510,524385000
2021-12-22,28.8910,29.5550,28.4490,29.4000,29.2747,395184000
2021-12-23,29.7550,30.0590,29.4310,29.6400,29.5136,343022000
2021-12-27,29.6600,31.0870,29.6400,30.9450,30.8131,403686000
2021-12-28,31.3120,31.3300,30.0120,30.3220,30.1927,420591000
2021-12-29,30.2730,30.5480,29.3660,30.0010,29.8731,343139000
2021-12-30,29.8270,30.4570,29.5400,29.5860,29.4599,308864000
2021-12-31,29.6740,30.0300,29.3310,29.4110,29.2856,266530000
2022-01-03,29.8150,30.7110,29.7850,30.1210,29.9926,391547000
2022-01-04,30.2770,30.4680,28.3490,29.2900,29.1651,527154000
2022-01-05,28.9490,29.4160,27.5330,27.6040,27.4863,498064000
2022-01-06,27.6400,28.4380,27.0650,28.1780,28.0579,454186000
2022-01-07,28.1410,28.4220,27.0570,27.2470,27.1308,409939000
2022-01-10,26.5810,27.4690,25.6440,27.4000,27.2832,594681000
2022-01-11,27.3230,28.0650,26.8390,27.8170,27.6984,404089000
2022-01-12,28.0670,28.5950,27.6080,27.9990,27.8796,383413000
2022-01-13,28.3790,28.4800,26.4980,26.5750,26.4617,540171000
2022-01-14,26.3000,27.1970,26.2100,26.9420,26.8271,395832000
2022-01-18,26.2600,26.6380,25.7700,25.9030,25.7926,424270000
2022-01-19,26.0790,26.5430,25.0520,25.0670,24.9601,488315000
2022-01-20,25.3040,25.5790,24.0780,24.1500,24.0470,435181000
2022-01-21,23.5070,24.8230,23.2630,23.3740,23.2743,718958000
2022-01-24,22.3300,23.3800,20.8880,23.3720,23.2724,913982000
2022-01-25,22.5460,22.9430,22.0000,22.3240,22.2288,664616000
2022-01-26,23.2400,24.0570,22.3000,22.7720,22.6749,755959000
2022-01-27,23.5680,23.9950,21.6750,21.9440,21.8504,573353000
2022-01-28,22.0120,22.8580,21.2960,22.8400,22.7426,543774000
2022-01-31,23.1820,24.5090,23.0520,24.4860,24.3816,564680000
2022-02-01,25.1040,25.1450,23.8900,24.6380,24.5330,518925000
2022-02-02,25.7940,25.8170,24.5530,25.2420,25.1344,543419000
2022-02-03,24.4580,25.0770,23.7800,23.9480,23.8459,410178000
2022-02-04,23.9720,24.6350,23.6320,24.3190,24.2153,354829000
2022-02-07,24.3720,25.1820,24.2020,24.7280,24.6226,376868000
2022-02-08,24.3590,25.2300,23.9800,25.1080,25.0010,410359000
2022-02-09,25.6220,26.7250,25.3530,26.7050,26.5911,524282000
2022-02-10,25.9950,26.9250,25.6000,25.8240,25.7139,513200000
2022-02-11,25.9160,26.1520,23.7730,23.9490,23.8469,605472000
2022-02-14,23.9340,24.8750,23.7550,24.2670,24.1635,440424000
2022-02-15,24.9490,26.5450,24.7840,26.4950,26.3820,699869000
2022-02-16,26.2590,26.5820,25.5520,26.5110,26.3980,732676000
2022-02-17,25.6300,25.7850,24.1650,24.5070,24.4025,810595000
2022-02-18,24.6680,24.9860,23.1000,23.6420,23.5412,761255000
2022-02-22,23.0350,24.0640,23.0000,23.3900,23.2903,633422000
2022-02-23,23.8020,24.1550,22.3010,22.3870,22.2916,566511000
2022-02-24,21.0150,23.8000,20.8900,23.7480,23.6468,735801000
2022-02-25,23.7210,24.2170,23.3810,24.1570,24.0540,528866000
2022-02-28,23.9920,24.6650,23.7070,24.3850,24.2810,477319000
2022-03-01,24.2910,24.3770,23.1320,23.4770,23.3769,412056000
2022-03-02,23.7560,24.4090,23.4150,24.2200,24.1209,389642000
2022-03-03,24.2620,24.3260,23.4690,23.7140,23.6169,365095000
2022-03-04,23.3840,23.6800,22.4820,22.9360,22.8421,431415000
2022-03-07,22.8170,23.0330,21.3300,21.3520,21.2646,450821000
2022-03-08,21.3090,22.3730,20.6500,21.5140,21.4259,557467000
2022-03-09,22.3870,23.2200,22.2470,23.0140,22.9198,492742000
2022-03-10,22.5310,22.7880,21.8820,22.6580,22.5652,428066000
2022-03-11,23.0220,23.1450,22.0460,22.1000,22.0095,367209000
2022-03-14,21.8690,22.2620,21.1590,21.3300,21.2427,385354000
2022-03-15,21.5180,23.0380,21.3220,22.9730,22.8790,491996000
2022-03-16,23.5000,24.5970,23.1720,24.4960,24.3957,671422000
2022-03-17,24.1200,24.8420,23.9060,24.7660,24.6646,471941000
2022-03-18,24.7990,26.5690,24.6240,26.4530,26.3447,730719000
2022-03-21,26.5070,27.1520,25.9670,26.7340,26.6246,591727000
2022-03-22,26.7270,27.2380,26.0720,26.5240,26.4154,547007000
2022-03-23,26.1260,26.6120,25.5750,25.6340,25.5291,502120000
2022-03-24,26.1660,28.3200,25.9070,28.1500,28.0348,877379000
2022-03-25,27.8860,28.3580,27.2710,27.6920,27.5786,579016000
2022-03-28,27.7560,28.2500,27.2060,28.2190,28.1035,425494000
2022-03-29,28.6950,28.9460,27.9800,28.6560,28.5387,488984000
2022-03-30,28.3040,28.4960,27.5030,27.6900,27.5766,463487000
2022-03-31,27.7820,28.2480,27.2700,27.2860,27.1743,523440000
2022-04-01,27.3750,27.4960,26.2670,26.7120,26.6026,517235000
2022-04-04,26.7280,27.5580,26.6130,27.3600,27.2480,397120000
2022-04-05,27.2540,27.3190,25.8200,25.9310,25.8248,436615000
2022-04-06,24.9340,25.3000,24.0030,24.4070,24.3071,703833000
2022-04-07,24.4410,24.7220,23.4780,24.2080,24.1089,557992000
2022-04-08,23.9170,23.9230,23.0620,23.1190,23.0244,524781000
2022-04-11,22.2140,22.3200,21.6600,21.9170,21.8273,575207000
2022-04-12,22.5370,22.7250,21.2820,21.5040,21.4160,662258000
2022-04-13,21.7280,22.5000,21.4550,22.2030,22.1121,516943000
2022-04-14,22.5050,22.7770,21.1630,21.2580,21.1710,569097000
2022-04-18,21.2000,22.0880,21.0790,21.7830,21.6938,525701000
2022-04-19,21.7200,22.3730,21.3140,22.1980,22.1071,512781000
2022-04-20,22.5170,22.6700,21.2000,21.4820,21.3941,468974000
2022-04-21,21.7090,22.3920,20.0000,20.1830,20.1004,656209000
2022-04-22,20.3030,20.4860,19.5000,19.5150,19.4351,624713000
2022-04-25,19.2020,19.9450,19.0960,19.9020,19.8205,641566000
2022-04-26,19.7180,19.7880,18.6700,18.7880,18.7111,653143000
2022-04-27,18.5980,19.1670,18.2900,18.4150,18.3396,499460000
2022-04-28,18.9670,20.0370,18.4900,19.7820,19.7010,570327000
2022-04-29,19.4020,20.1280,18.5170,18.5470,18.4711,500435000
2022-05-02,18.5410,19.5740,18.3910,19.5330,19.4530,572049000
2022-05-03,19.4000,19.8250,19.1330,19.6020,19.5218,475751000
2022-05-04,19.9230,20.4000,18.7510,20.3340,20.2508,648855000
2022-05-05,19.8670,19.9250,18.5000,18.8440,18.7669,626331000
2022-05-06,18.7360,19.5120,17.9900,18.6750,18.5986,633297000
2022-05-09,18.0340,18.2550,16.8270,16.9500,16.8806,644455000
2022-05-10,17.6890,18.1980,17.0250,17.5950,17.5230,761474000
2022-05-11,17.3470,17.7530,16.5680,16.6300,16.5619,670167000
2022-05-12,16.2190,16.7880,15.5670,16.1750,16.1088,708728000
2022-05-13,16.7880,17.9280,16.5930,17.7060,17.6335,670437000
2022-05-16,17.5090,17.7880,17.1060,17.2640,17.1933,521446000
2022-05-17,18.0740,18.3710,17.6340,18.1770,18.1026,585830000
2022-05-18,17.7050,18.1180,16.8640,16.9380,16.8687,545161000
2022-05-19,16.9370,17.6870,16.7340,17.1240,17.0539,621310000
2022-05-20,17.3320,17.4100,15.7550,16.6940,16.6257,739105000
2022-05-23,16.2740,16.9150,16.1790,16.8980,16.8288,639889000
2022-05-24,16.5100,16.5970,15.7800,16.1540,16.0879,588550000
2022-05-25,16.0200,17.1110,16.0000,16.9750,16.9055,781132000
2022-05-26,16.0360,18.0920,16.0220,17.8510,17.7779,996575000
2022-05-27,18.1860,18.8810,18.1000,18.8110,18.7340,738379000
2022-05-31,18.9800,19.2000,18.3500,18.6720,18.5956,664100000
2022-06-01,18.7240,19.0530,18.1220,18.3200,18.2450,544514000
2022-06-02,18.2920,19.6190,18.1980,19.5920,19.5118,648656000
2022-06-03,19.0820,19.3320,18.5220,18.7200,18.6434,598779000
2022-06-06,19.1390,19.3370,18.5640,18.7860,18.7091,422406000
2022-06-07,18.4720,19.0000,18.1880,18.9260,18.8485,388914000
2022-06-08,18.7990,19.1800,18.5350,18.6480,18.5756,363252000
2022-06-09,18.4810,18.9330,18.0410,18.0480,17.9779,395574000
2022-06-10,17.6000,17.6970,16.8690,16.9740,16.9081,465248000
2022-06-13,16.0000,16.3120,15.6060,15.6470,15.5862,604153000
2022-06-14,15.7310,16.0660,15.4120,15.8360,15.7745,469680000
2022-06-15,16.0950,16.8680,15.9260,16.5270,16.4628,563936000
2022-06-16,15.8600,15.9420,15.4010,15.6010,15.5404,545749000
2022-06-17,15.6480,15.9950,15.3280,15.8800,15.8183,630334000
2022-06-21,16.4750,17.0080,16.4070,16.5660,16.5017,483089000
2022-06-22,16.2260,16.6620,16.1800,16.3600,16.2965,437135000
2022-06-23,16.5190,16.5850,15.8530,16.2250,16.1620,463680000
2022-06-24,16.5000,17.1400,16.3100,17.1260,17.0595,472153000
2022-06-27,17.3120,17.3300,16.6260,16.8690,16.8035,427968000
2022-06-28,16.9000,17.2020,15.9450,15.9820,15.9199,461149000
2022-06-29,15.8140,15.8200,15.1700,15.5420,15.4816,482352000
2022-06-30,15.3610,15.5670,14.8620,15.1590,15.1001,686070000
2022-07-01,14.8990,15.0630,14.3920,14.5230,14.4666,577610000
2022-07-05,14.1750,14.9710,14.0550,14.9640,14.9059,651397000
2022-07-06,15.0100,15.3190,14.7890,15.1300,15.0712,529066000
2022-07-07,15.4560,15.9450,15.3890,15.8580,15.7964,492903000
2022-07-08,15.4300,16.0370,15.3890,15.8380,15.7765,467972000
2022-07-11,15.5260,15.5270,15.0380,15.1520,15.0932,437321000
2022-07-12,15.2680,15.4310,14.8770,15.0820,15.0234,458483000
2022-07-13,14.5900,15.3750,14.4650,15.1640,15.1051,521918000
2022-07-14,15.1080,15.4730,14.7280,15.3720,15.3123,456235000
2022-07-15,15.6590,15.7820,15.4450,15.7620,15.7008,385935000
2022-07-18,16.3020,16.8970,16.0020,16.1010,16.0385,670517000
2022-07-19,16.4860,17.1100,16.1720,16.9920,16.9260,702366000
2022-07-20,16.9470,17.9330,16.8010,17.8070,17.7379,760538000
2022-07-21,17.8850,18.1440,17.5450,18.0500,17.9799,557049000
2022-07-22,17.8930,17.9670,17.1370,17.3190,17.2517,536671000
2022-07-25,17.0190,17.1240,16.6490,17.0240,16.9579,480748000
2022-07-26,16.8890,16.9190,16.4780,16.5330,16.4688,397865000
2022-07-27,17.0320,17.9360,16.9130,17.7900,17.7209,569776000
2022-07-28,17.9750,18.1400,17.4400,17.9840,17.9142,474646000
2022-07-29,17.8130,18.2440,17.6920,18.1630,18.0925,435460000
2022-08-01,18.1820,18.8460,17.9900,18.4410,18.3694,476469000
2022-08-02,18.1220,18.9380,18.0920,18.5260,18.4541,489527000
2022-08-03,18.1840,18.9680,18.1370,18.8930,18.8196,418146000
2022-08-04,18.8490,19.2740,18.7600,19.2150,19.1404,409652000
2022-08-05,18.8100,19.2290,18.6660,18.9890,18.9153,386068000
2022-08-08,17.5020,18.2390,17.2420,17.7930,17.7239,981859000
2022-08-09,17.2520,17.4470,16.7240,17.0860,17.0197,668263000
2022-08-10,17.6980,18.1180,17.3170,18.0970,18.0267,597422000
2022-08-11,18.1310,18.7070,17.8760,17.9420,17.8723,509327000
2022-08-12,18.1600,18.7180,17.9530,18.7090,18.6363,478094000
2022-08-15,18.7010,19.1640,18.6130,19.0320,18.9581,457666000
2022-08-16,18.9200,19.1420,18.5010,18.8790,18.8057,451240000
2022-08-17,18.5230,18.6880,18.1450,18.3350,18.2638,446799000
2022-08-18,18.3010,18.8650,18.1830,18.7730,18.7001,415447000
2022-08-19,18.4060,18.5200,17.7700,17.8490,17.7797,441588000
2022-08-22,17.4900,17.5580,16.9660,17.0340,16.9679,409593000
2022-08-23,16.9890,17.4650,16.9700,17.1810,17.1143,369986000
2022-08-24,17.0120,17.4060,16.8950,17.2220,17.1551,522661000
2022-08-25,16.8440,17.9470,16.8330,17.9130,17.8434,770691000
2022-08-26,17.8570,17.9240,16.2370,16.2600,16.1969,769127000
2022-08-29,16.0200,16.3380,15.7670,15.8010,15.7396,496132000
2022-08-30,15.9600,16.0390,15.1820,15.4680,15.4079,530181000
2022-08-31,15.3840,15.5400,14.9590,15.0940,15.0354,573710000
2022-09-01,14.2090,14.3800,13.2700,13.9370,13.8829,1178865000
2022-09-02,14.1000,14.1710,13.5910,13.6470,13.5940,743157000
2022-09-06,13.7310,13.7790,13.3510,13.4650,13.4127,535751000
2022-09-07,13.5630,13.8380,13.3460,13.7140,13.6648,512657000
2022-09-08,13.4590,14.0080,13.3690,13.9900,13.9398,624873000
2022-09-09,14.1570,14.4740,14.1260,14.3870,14.3354,486612000
2022-09-12,14.3690,14.5470,14.1980,14.5050,14.4530,484159000
2022-09-13,13.8020,13.9220,13.0990,13.1310,13.0839,714956000
2022-09-14,13.2540,13.2900,12.9130,13.1280,13.0809,588507000
2022-09-15,13.0150,13.2330,12.7900,12.9290,12.8826,523625000
2022-09-16,12.7420,13.2120,12.6170,13.1980,13.1507,670751000
2022-09-19,13.0120,13.4630,13.0100,13.3820,13.3340,569685000
2022-09-20,13.2150,13.4830,13.0570,13.1760,13.1287,524818000
2022-09-21,13.2130,14.0310,13.1100,13.2610,13.2134,807679000
2022-09-22,13.0700,13.1490,12.4280,12.5610,12.5159,759162000
2022-09-23,12.4200,12.6110,12.2570,12.5160,12.4711,663309000
2022-09-26,12.4910,12.6590,12.2140,12.2280,12.1841,547343000
2022-09-27,12.5070,12.7360,12.2580,12.4130,12.3685,553854000
2022-09-28,12.4100,12.8230,12.3540,12.7360,12.6903,542414000
2022-09-29,12.4480,12.5000,11.9460,12.2200,12.1762,532763000
2022-09-30,12.0870,12.6330,12.0750,12.1390,12.0955,565638000
2022-10-03,12.3470,12.6780,12.1050,12.5120,12.4671,547478000
2022-10-04,12.8790,13.2200,12.8790,13.1670,13.1198,584182000
2022-10-05,12.9110,13.3210,12.6210,13.2090,13.1616,507131000
2022-10-06,13.2200,13.6560,13.1030,13.1300,13.0829,644157000
2022-10-07,12.5050,12.6700,12.0220,12.0760,12.0327,672478000
2022-10-10,12.0370,12.1240,11.4080,11.6700,11.6281,698699000
2022-10-11,11.5610,11.8460,11.2830,11.5860,11.5444,667482000
2022-10-12,11.5790,11.7350,11.3450,11.5000,11.4587,492590000
2022-10-13,10.9710,12.0780,10.8130,11.9600,11.9171,850103000
2022-10-14,12.0570,12.1110,11.2040,11.2270,11.1867,713432000
2022-10-17,11.5180,11.9480,11.5170,11.8880,11.8454,580774000
2022-10-18,12.3440,12.4920,11.6180,11.9670,11.9241,659362000
2022-10-19,11.8790,12.3500,11.8340,12.0510,12.0078,523131000
2022-10-20,12.1130,12.7690,12.1050,12.1940,12.1503,652398000
2022-10-21,12.0980,12.4980,11.8870,12.4660,12.4213,609494000
2022-10-24,12.5080,12.7100,12.0640,12.5990,12.5538,517457000
2022-10-25,12.6940,13.3000,12.6640,13.2610,13.2134,505482000
2022-10-26,12.8690,13.3880,12.7080,12.8960,12.8497,532953000
2022-10-27,13.6300,13.8380,13.1220,13.1760,13.1287,583113000
2022-10-28,13.1040,13.8500,13.0610,13.8340,13.7844,521040000
2022-10-31,13.7780,13.8380,13.2970,13.4970,13.4486,486341000
2022-11-01,13.8110,13.9250,13.5190,13.5430,13.4944,432817000
2022-11-02,13.8500,14.2100,13.2110,13.2190,13.1716,672628000
2022-11-03,13.0430,13.7810,12.9560,13.4210,13.3729,500065000
2022-11-04,13.9860,14.2290,13.6970,14.1560,14.1052,612576000
2022-11-07,14.2280,14.4120,13.9540,14.3010,14.2497,410061000
2022-11-08,14.8010,14.8910,14.2160,14.6020,14.5496,595292000
2022-11-09,14.1620,14.2110,13.7590,13.7760,13.7266,454414000
2022-11-10,14.8000,15.7730,14.5470,15.7500,15.6935,700819000
2022-11-11,15.8070,16.3890,15.4820,16.3270,16.2684,655487000
2022-11-14,16.2180,16.5400,15.9220,16.2950,16.2365,527852000
2022-11-15,16.7220,16.9980,16.3820,16.6660,16.6062,545876000
2022-11-16,16.1620,16.3620,15.8730,15.9100,15.8529,649547000
2022-11-17,15.7150,16.2660,15.5350,15.6770,15.6208,710894000
2022-11-18,15.9660,16.0020,15.1200,15.4090,15.3537,492072000
2022-11-21,15.1470,15.4770,15.0800,15.3170,15.2621,404739000
2022-11-22,15.3280,16.0580,15.1220,16.0380,15.9805,472866000
2022-11-23,16.0980,16.5270,16.0480,16.5190,16.4597,427241000
2022-11-25,16.3180,16.4870,16.1720,16.2700,16.2116,167934000
2022-11-28,16.0260,16.3570,15.7250,15.8270,15.7702,303741000
2022-11-29,15.8270,15.9320,15.5200,15.6390,15.5829,298384000
2022-11-30,15.6970,16.9300,15.5970,16.9230,16.8666,565298000
2022-12-01,16.9990,17.2650,16.6350,17.1350,17.0779,470977000
2022-12-02,16.6590,16.9330,16.4450,16.8760,16.8198,371389000
2022-12-05,16.6790,16.9950,16.4720,16.6100,16.5547,352255000
2022-12-06,16.5300,16.5730,15.8190,15.9870,15.9337,352694000
2022-12-07,15.7720,16.1860,15.6670,16.1200,16.0663,372388000
2022-12-08,16.2730,17.1790,15.9590,17.1690,17.1118,515456000
2022-12-09,17.1600,17.5830,16.9750,17.0010,16.9443,465338000
2022-12-12,17.0370,17.5380,16.7970,17.5350,17.4766,457328000
2022-12-13,18.5310,18.7900,17.7110,18.0720,18.0118,656589000
2022-12-14,17.9870,18.2520,17.4200,17.6740,17.6151,496888000
2022-12-15,17.1460,17.3200,16.7000,16.9520,16.8955,478542000
2022-12-16,16.8640,17.0410,16.4100,16.5710,16.5158,478232000
2022-12-19,16.5720,16.6090,16.1450,16.2540,16.1998,354039000
2022-12-20,16.0640,16.3100,15.8520,16.0850,16.0314,403260000
2022-12-21,16.1140,16.6270,16.1020,16.5010,16.4460,325025000
2022-12-22,16.0940,16.1380,14.8820,15.3390,15.2879,565045000
2022-12-23,15.1960,15.3390,14.8830,15.2060,15.1553,349326000
2022-12-27,15.0740,15.1000,14.0560,14.1210,14.0739,464902000
2022-12-28,13.9270,14.2620,13.8840,14.0360,13.9892,351066000
2022-12-29,14.4020,14.6830,14.2270,14.6030,14.5543,354923000
2022-12-30,14.3340,14.6290,14.2330,14.6140,14.5653,310490000
2023-01-03,14.8510,14.9960,14.0960,14.3150,14.2673,401277000
2023-01-04,14.5670,14.8530,14.2410,14.7490,14.6999,431324000
2023-01-05,14.4910,14.5640,14.1480,14.2650,14.2175,389168000
2023-01-06,14.4740,15.0100,14.0340,14.8590,14.8095,405044000
2023-01-09,15.2840,16.0560,15.1410,15.6280,15.5759,504231000
2023-01-10,15.5070,15.9620,15.4720,15.9090,15.8560,384101000
2023-01-11,15.8400,16.0280,15.5630,16.0010,15.9477,353285000
2023-01-12,16.1000,16.6370,15.4920,16.5110,16.4560,551409000
2023-01-13,16.2780,16.9220,16.1650,16.8990,16.8427,447287000
2023-01-17,16.8990,17.7280,16.8990,17.7020,17.6430,511102000
2023-01-18,17.6670,17.8730,17.2820,17.3770,17.3191,439624000
2023-01-19,17.0360,17.1970,16.7310,16.7650,16.7091,452932000
2023-01-20,17.0110,17.8560,16.8250,17.8390,17.7796,564967000
2023-01-23,18.0640,19.2450,17.8180,19.1930,19.1290,655163000
2023-01-24,18.8270,19.4950,18.8200,19.2650,19.2008,496204000
2023-01-25,18.9130,19.3700,18.5800,19.3230,19.2586,449537000
2023-01-26,19.7010,20.1660,19.2780,19.8020,19.7360,489535000
2023-01-27,19.4620,20.6280,19.4050,20.3650,20.2971,542142000
2023-01-30,19.9500,20.1400,19.1500,19.1620,19.0982,488611000
2023-01-31,19.1700,19.6870,18.9500,19.5370,19.4719,498017000
2023-02-01,19.6910,21.1920,19.6110,20.9430,20.8732,660477000
2023-02-02,21.0000,21.9490,20.7000,21.7090,21.6367,564276000
2023-02-03,21.0000,21.7450,20.7890,21.1000,21.0297,429366000
2023-02-06,20.8060,21.5700,20.7860,21.0890,21.0187,452197000
2023-02-07,21.3820,22.2590,21.1500,22.1730,22.0991,664150000
2023-02-08,22.3870,22.8780,22.0080,22.2050,22.1310,559651000
2023-02-09,22.6060,23.0200,22.1200,22.3370,22.2626,523876000
2023-02-10,21.6900,22.0780,20.8110,21.2650,21.1941,550737000
2023-02-13,21.5380,22.0480,20.9620,21.7880,21.7154,474919000
2023-02-14,21.5780,23.0490,21.3660,22.9710,22.8945,675474000
2023-02-15,22.5490,22.8550,22.1060,22.7640,22.6881,420575000
2023-02-16,22.1330,22.5500,21.9270,22.0020,21.9287,412026000
2023-02-17,21.6310,21.7400,20.9750,21.3880,21.3167,465888000
2023-02-21,21.0000,21.4940,20.6180,20.6550,20.5862,410015000
2023-02-22,20.7070,21.1040,20.4210,20.7540,20.6848,513184000
2023-02-23,23.4400,23.8880,23.0250,23.6640,23.5851,1117995000
2023-02-24,23.2250,23.4740,22.9470,23.2860,23.2084,589716000
2023-02-27,23.6700,23.8800,23.4540,23.5010,23.4227,452994000
2023-02-28,23.3720,23.8250,23.2060,23.2160,23.1386,455963000
2023-03-01,23.1920,23.2560,22.5080,22.6980,22.6224,460026000
2023-03-02,22.4880,23.3800,22.4320,23.3140,23.2363,389415000
2023-03-03,23.3200,23.9000,23.1300,23.8900,23.8104,412393000
2023-03-06,23.8910,24.2480,23.4870,23.5540,23.4755,437429000
2023-03-07,23.6000,24.1250,23.2410,23.2880,23.2143,515154000
2023-03-08,23.4870,24.2000,23.4240,24.1810,24.1045,513573000
2023-03-09,24.1750,24.4540,23.3830,23.4360,23.3619,501257000
2023-03-10,23.4090,23.6270,22.7260,22.9650,22.8924,474866000
2023-03-13,22.7520,23.2980,22.2970,22.9660,22.8934,421890000
2023-03-14,23.4960,24.2190,23.4600,24.0630,23.9869,474910000
2023-03-15,23.7610,24.2860,23.3600,24.2280,24.1514,524486000
2023-03-16,24.0270,25.5880,23.8940,25.5410,25.4602,583253000
2023-03-17,25.9820,26.3990,25.6680,25.7250,25.6436,848547000
2023-03-20,25.6150,26.0240,25.1300,25.9000,25.8181,432747000
2023-03-21,26.1800,26.3920,25.3810,26.1990,26.1161,547408000
2023-03-22,26.4250,27.5890,26.2370,26.4680,26.3843,797295000
2023-03-23,27.1150,27.4990,26.6900,27.1910,27.1050,564889000
2023-03-24,27.0310,27.1670,26.3550,26.7790,26.6943,454920000
2023-03-27,26.8370,27.0000,26.3650,26.5310,26.4471,361026000
2023-03-28,26.4470,26.5130,25.8500,26.4100,26.3265,356104000
2023-03-29,26.8250,27.0780,26.5970,26.9840,26.8986,393694000
2023-03-30,27.2290,27.4990,27.1020,27.3830,27.2964,364516000
2023-03-31,27.1400,27.8340,27.1050,27.7770,27.6891,433933000
2023-04-03,27.5090,28.0000,27.3360,27.9650,27.8765,398716000
2023-04-04,27.9660,28.0000,27.3070,27.4530,27.3662,368592000
2023-04-05,26.8290,26.9980,26.3950,26.8810,26.7960,515015000
2023-04-06,26.5840,27.0800,26.4270,27.0370,26.9515,397654000
